BusinessEntityID,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,BikeBuyer 
12957,S,50001-75000,M,2,0,Graduate Degree,Management,1,2,0
12958,S,50001-75000,M,0,0,Graduate Degree,Professional,0,1,1
12993,S,25001-50000,F,2,2,Partial College,Clerical,1,2,0
13008,S,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,0
13025,S,25001-50000,F,2,0,Graduate Degree,Management,1,2,1
13026,S,0-25000,F,1,1,Partial College,Manual,0,1,1
13040,S,25001-50000,F,2,2,Partial College,Clerical,1,0,1
13093,S,50001-75000,M,3,0,Graduate Degree,Management,1,2,0
12798,S,50001-75000,F,1,0,Graduate Degree,Professional,0,0,1
12832,S,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0
12849,S,25001-50000,M,0,0,High School,Skilled Manual,1,1,0
12885,S,50001-75000,M,2,0,High School,Professional,1,2,0
12898,S,75001-100000,F,0,0,Partial College,Professional,1,1,1
12900,S,75001-100000,F,0,0,Bachelors ,Professional,0,3,0
12902,S,50001-75000,M,4,0,Graduate Degree,Skilled Manual,0,0,1
12915,S,0-25000,F,3,0,Bachelors ,Clerical,0,2,0
12917,S,25001-50000,M,0,0,Partial College,Clerical,0,1,1
12951,S,0-25000,M,2,1,Partial High School,Clerical,1,2,0
12966,S,50001-75000,M,2,1,Partial High School,Skilled Manual,1,3,1
12985,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,0
13000,S,50001-75000,F,2,1,Partial College,Professional,1,2,0
13002,S,50001-75000,F,0,0,Bachelors ,Professional,1,1,1
13015,S,75001-100000,F,0,0,Bachelors ,Management,0,1,1
13017,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
13019,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,0
13049,S,50001-75000,M,0,0,Bachelors ,Professional,0,3,0
13083,S,greater than 100000,F,2,3,Bachelors ,Management,0,4,0
13100,S,50001-75000,M,4,0,Graduate Degree,Professional,1,0,1
12941,S,50001-75000,M,4,2,Partial College,Professional,1,2,1
12138,S,25001-50000,F,5,5,High School,Skilled Manual,1,2,0
12141,S,50001-75000,F,1,0,Graduate Degree,Professional,1,0,1
12205,S,75001-100000,F,2,0,Graduate Degree,Professional,0,0,1
12423,S,50001-75000,F,0,0,Graduate Degree,Professional,1,0,1
11302,S,50001-75000,F,4,0,Bachelors ,Management,1,2,0
11305,S,25001-50000,F,0,0,Bachelors ,Professional,1,0,1
12559,S,75001-100000,M,5,5,Bachelors ,Professional,1,4,0
12573,S,25001-50000,F,2,2,Partial College,Clerical,1,2,0
12491,S,25001-50000,F,0,0,Partial High School,Clerical,0,2,0
12959,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,0
12960,S,0-25000,F,0,0,Partial College,Manual,0,1,1
12992,S,75001-100000,F,0,0,Bachelors ,Professional,1,2,1
13010,S,25001-50000,F,2,0,High School,Skilled Manual,0,2,1
13027,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
13060,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
13077,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,0
13091,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,0
11617,S,75001-100000,F,0,0,Bachelors ,Management,0,1,0
11592,S,75001-100000,F,0,0,Bachelors ,Professional,1,4,0
11853,S,greater than 100000,F,3,2,Bachelors ,Management,1,4,1
12151,S,50001-75000,F,0,0,Graduate Degree,Skilled Manual,0,0,0
12153,S,25001-50000,F,0,0,High School,Skilled Manual,0,2,0
12219,S,50001-75000,F,2,0,High School,Professional,0,2,0
12419,S,50001-75000,F,4,2,Bachelors ,Skilled Manual,0,2,1
12421,S,75001-100000,F,0,0,Bachelors ,Professional,1,4,0
12485,S,greater than 100000,M,4,4,Partial College,Professional,0,4,0
12962,S,50001-75000,M,2,1,Partial College,Professional,0,0,1
12964,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,1,1
12987,S,50001-75000,F,2,2,Bachelors ,Professional,1,1,1
12989,S,25001-50000,F,1,1,Bachelors ,Clerical,0,0,1
12998,S,75001-100000,F,0,0,Graduate Degree,Management,0,1,1
13023,S,greater than 100000,F,0,0,Graduate Degree,Management,0,2,0
13053,S,greater than 100000,M,1,2,Bachelors ,Management,0,2,1
13062,S,25001-50000,F,0,0,High School,Skilled Manual,1,2,0
13096,S,25001-50000,M,2,2,Partial College,Clerical,0,0,0
13121,S,0-25000,M,1,1,Partial College,Manual,0,1,1
12818,S,75001-100000,M,2,0,Partial High School,Skilled Manual,1,2,0
12831,S,75001-100000,M,5,0,Partial College,Professional,0,2,0
12833,S,0-25000,F,1,0,Graduate Degree,Clerical,1,0,1
12835,S,25001-50000,M,0,0,Bachelors ,Clerical,1,0,1
12848,S,75001-100000,M,5,5,Graduate Degree,Management,1,3,1
12882,S,50001-75000,M,4,0,Graduate Degree,Professional,1,0,1
12901,S,50001-75000,M,4,2,Bachelors ,Professional,1,2,1
12935,S,0-25000,F,0,0,High School,Manual,0,1,0
12965,S,25001-50000,F,1,1,Bachelors ,Clerical,0,0,1
13018,S,0-25000,F,2,2,High School,Manual,1,1,0
13033,S,25001-50000,M,2,2,Partial College,Clerical,1,0,1
13082,S,75001-100000,F,0,0,Graduate Degree,Skilled Manual,1,0,1
13099,S,50001-75000,M,4,0,Bachelors ,Management,1,2,0
13118,S,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
13133,S,50001-75000,M,2,1,Bachelors ,Management,1,1,0
12931,S,0-25000,F,1,1,Partial College,Manual,0,0,1
12945,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,1
12956,S,50001-75000,F,2,1,Partial College,Professional,1,2,1
12963,S,25001-50000,F,0,0,Bachelors ,Clerical,1,0,1
12981,S,75001-100000,F,0,3,Partial College,Professional,1,2,0
12995,S,75001-100000,F,5,0,Graduate Degree,Professional,0,0,1
13006,S,0-25000,F,3,0,Partial High School,Clerical,1,2,0
13020,S,25001-50000,F,2,0,Partial College,Clerical,1,1,1
13031,S,75001-100000,F,0,0,Graduate Degree,Management,0,1,0
13056,S,50001-75000,M,0,0,Bachelors ,Professional,1,1,1
13088,S,75001-100000,M,0,5,High School,Management,1,2,1
12277,S,0-25000,F,1,1,High School,Manual,0,1,1
13131,S,greater than 100000,M,2,2,Bachelors ,Management,1,3,1
13163,S,25001-50000,M,0,0,Bachelors ,Professional,0,1,0
13195,S,75001-100000,M,0,3,Partial College,Professional,0,1,0
12947,S,0-25000,F,2,0,Partial College,Manual,0,1,1
12997,S,0-25000,F,1,1,Partial College,Manual,0,1,1
13004,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,1
13086,S,75001-100000,M,0,0,Bachelors ,Professional,1,2,1
13104,S,75001-100000,M,5,5,Bachelors ,Professional,1,4,0
13111,S,0-25000,M,3,3,Partial High School,Manual,1,1,1
13115,S,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,0
13129,S,25001-50000,M,4,0,High School,Professional,1,2,1
13147,S,25001-50000,M,2,2,Partial College,Clerical,1,2,0
13154,S,50001-75000,M,2,0,Graduate Degree,Management,0,1,1
13190,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,0
12914,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,1,0,0
12980,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,0
13003,S,50001-75000,F,5,0,Bachelors ,Management,1,2,0
13005,S,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0
13012,S,0-25000,F,0,0,Partial High School,Manual,0,2,1
13014,S,75001-100000,F,5,4,Partial College,Professional,0,4,0
13037,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,0
13071,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,1,1,1
13080,S,25001-50000,M,0,0,High School,Manual,1,1,1
13105,S,0-25000,F,1,0,Partial College,Manual,1,0,0
12903,S,50001-75000,F,1,0,Partial College,Skilled Manual,0,1,1
13114,S,25001-50000,M,5,0,High School,Professional,0,3,1
13137,S,greater than 100000,M,2,2,Graduate Degree,Management,0,2,0
13146,S,25001-50000,M,0,0,Partial College,Clerical,0,1,1
13173,S,75001-100000,M,4,3,High School,Professional,0,3,1
13180,S,greater than 100000,M,3,3,Bachelors ,Management,0,3,0
13212,S,25001-50000,M,3,3,Partial College,Clerical,1,1,1
13214,S,50001-75000,M,2,1,Bachelors ,Management,0,1,1
13239,S,75001-100000,M,4,3,Bachelors ,Management,1,0,1
13246,S,0-25000,M,3,2,Partial High School,Manual,1,2,0
12846,S,75001-100000,M,2,0,Partial College,Professional,1,1,1
13107,S,50001-75000,M,3,2,Partial College,Professional,1,0,1
13143,S,75001-100000,M,2,0,Partial College,Professional,0,1,1
13158,S,50001-75000,M,3,2,Graduate Degree,Professional,1,0,1
13161,S,0-25000,M,0,0,Bachelors ,Clerical,0,0,1
13176,S,0-25000,M,2,2,High School,Manual,1,0,1
13208,S,25001-50000,M,3,0,Partial College,Skilled Manual,1,2,1
13226,S,75001-100000,M,4,0,Graduate Degree,Management,1,1,0
13243,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,1
13244,S,25001-50000,M,0,0,High School,Manual,1,1,1
13258,S,75001-100000,M,0,0,Bachelors ,Professional,0,3,1
13275,S,0-25000,M,1,0,Graduate Degree,Manual,1,0,0
13308,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
13311,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
13325,S,75001-100000,M,0,0,Bachelors ,Professional,0,3,1
13326,S,25001-50000,M,2,0,Partial College,Clerical,1,1,1
13343,S,greater than 100000,M,3,4,Partial College,Professional,0,3,1
13344,S,50001-75000,M,0,0,Graduate Degree,Professional,0,0,0
13394,S,25001-50000,M,3,0,Bachelors ,Clerical,0,0,1
13124,S,50001-75000,M,0,0,Bachelors ,Professional,1,1,1
13160,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,0
13177,S,50001-75000,M,0,0,Graduate Degree,Professional,1,0,1
13192,S,0-25000,M,1,1,Partial College,Manual,0,1,1
13209,S,0-25000,M,2,0,Partial College,Manual,1,1,0
13210,S,25001-50000,M,0,0,Bachelors ,Professional,0,1,1
13241,S,25001-50000,M,0,0,Partial College,Clerical,0,1,0
13242,S,25001-50000,M,2,0,Partial College,Clerical,1,1,1
13260,S,25001-50000,M,3,0,Graduate Degree,Clerical,1,0,0
13274,S,25001-50000,M,0,0,Bachelors ,Professional,1,2,0
13278,S,75001-100000,M,0,0,Bachelors ,Professional,0,3,1
13292,S,25001-50000,F,0,0,Bachelors ,Clerical,0,0,1
13310,S,75001-100000,M,4,4,Partial College,Professional,0,3,0
13341,S,25001-50000,M,2,0,Partial College,Skilled Manual,0,2,0
13377,S,50001-75000,M,2,0,High School,Professional,1,2,0
13391,S,25001-50000,M,0,0,Partial College,Clerical,1,1,1
13392,S,50001-75000,M,2,1,High School,Professional,1,2,0
13410,S,greater than 100000,M,4,1,Partial College,Professional,0,3,1
13153,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,1
13164,S,75001-100000,M,3,4,Partial College,Management,1,4,0
13189,S,0-25000,M,0,0,Partial High School,Manual,1,2,0
13198,S,50001-75000,M,4,3,Partial College,Professional,1,1,0
13221,S,50001-75000,M,2,0,High School,Professional,1,2,1
13223,S,75001-100000,M,0,5,High School,Management,0,3,1
13228,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
13257,S,75001-100000,M,0,0,Bachelors ,Professional,0,3,0
13264,S,50001-75000,M,5,4,Partial College,Skilled Manual,1,3,0
13287,S,50001-75000,M,2,1,Bachelors ,Management,1,1,0
13296,S,50001-75000,M,4,2,Bachelors ,Professional,0,2,1
13298,S,75001-100000,M,2,0,Partial High School,Skilled Manual,0,2,0
13323,S,0-25000,M,0,0,High School,Manual,0,2,1
13330,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,1
13332,S,0-25000,M,2,1,High School,Skilled Manual,1,2,0
13355,S,25001-50000,M,0,0,Bachelors ,Clerical,1,0,1
13357,S,0-25000,M,3,3,High School,Manual,1,0,1
13364,S,0-25000,M,2,0,Partial College,Manual,1,0,0
13396,S,25001-50000,M,0,0,High School,Manual,0,1,1
13398,S,50001-75000,M,0,0,Bachelors ,Professional,1,1,1
13423,S,50001-75000,M,4,2,Partial College,Professional,1,1,0
13117,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,0,1,1
13119,S,50001-75000,M,2,1,High School,Professional,1,2,0
13132,S,greater than 100000,M,1,2,Bachelors ,Management,0,4,0
13134,S,0-25000,M,1,0,Graduate Degree,Manual,0,0,0
13168,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,1
13183,S,50001-75000,M,2,0,High School,Professional,1,2,1
13217,S,75001-100000,M,2,0,High School,Professional,0,2,1
13219,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
13249,S,50001-75000,M,5,4,Bachelors ,Professional,1,1,0
13266,S,75001-100000,F,2,0,Partial High School,Skilled Manual,1,2,0
13283,S,75001-100000,M,3,0,Partial College,Professional,1,1,0
13285,S,25001-50000,M,0,0,Partial College,Clerical,0,1,1
13317,S,50001-75000,M,2,1,High School,Professional,1,2,0
13334,S,50001-75000,M,2,2,Bachelors ,Skilled Manual,0,0,1
13366,S,25001-50000,M,2,2,Partial College,Clerical,0,2,1
13383,S,25001-50000,M,0,0,Partial College,Clerical,1,1,1
13385,S,0-25000,F,5,2,Partial High School,Manual,1,1,0
13402,S,50001-75000,M,2,2,Bachelors ,Professional,1,1,1
13240,S,75001-100000,M,3,1,Bachelors ,Management,1,1,0
13247,S,greater than 100000,F,0,5,Partial College,Professional,0,3,1
13290,S,0-25000,M,1,1,Partial College,Manual,0,1,1
12136,S,0-25000,F,0,0,Partial High School,Manual,0,2,0
12143,S,50001-75000,F,2,1,High School,Professional,1,2,1
12418,S,0-25000,F,0,0,Bachelors ,Clerical,0,0,1
12486,S,25001-50000,F,1,0,High School,Clerical,1,2,0
12622,S,75001-100000,M,4,1,Partial High School,Skilled Manual,1,4,0
12704,S,25001-50000,M,3,0,Partial High School,Clerical,0,2,1
12972,S,0-25000,M,5,0,Partial High School,Clerical,0,3,0
13297,S,25001-50000,M,1,1,Bachelors ,Clerical,0,1,0
13304,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,0
13315,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,1
13322,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
13329,S,25001-50000,M,0,0,Bachelors ,Clerical,1,0,1
13340,S,75001-100000,M,0,0,Bachelors ,Management,1,1,1
13347,S,25001-50000,M,1,0,High School,Clerical,0,1,0
13354,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,0
13372,S,greater than 100000,M,1,0,Graduate Degree,Management,1,1,1
13379,S,25001-50000,M,4,4,High School,Skilled Manual,1,3,1
13404,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
13415,S,50001-75000,M,0,0,Bachelors ,Professional,1,1,1
13220,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
13231,S,0-25000,M,2,1,Partial High School,Clerical,1,2,1
13245,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,1
13288,S,0-25000,M,0,0,Partial College,Manual,0,1,1
13313,S,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,1
12420,S,75001-100000,F,0,0,Bachelors ,Professional,1,3,1
13331,S,0-25000,M,2,0,Partial College,Manual,1,1,1
13345,S,75001-100000,M,2,0,High School,Skilled Manual,1,2,1
13356,S,0-25000,M,1,1,Partial College,Manual,0,0,1
13363,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,0
13370,S,50001-75000,M,4,2,Bachelors ,Skilled Manual,0,2,1
13438,S,25001-50000,M,4,4,Bachelors ,Skilled Manual,0,1,0
13449,S,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,1
13488,S,75001-100000,M,5,5,Bachelors ,Professional,1,4,0
13499,S,0-25000,M,2,0,Partial College,Manual,0,1,1
13167,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,1,3,1
13169,S,50001-75000,M,0,0,Bachelors ,Professional,0,4,1
13184,S,75001-100000,M,5,5,Partial College,Professional,0,4,0
13199,S,0-25000,M,0,0,Partial High School,Manual,1,2,0
13201,S,25001-50000,M,3,3,Partial College,Clerical,1,0,1
13299,S,greater than 100000,M,0,1,Graduate Degree,Management,0,4,0
13301,S,25001-50000,M,1,0,Graduate Degree,Management,1,1,0
13303,S,25001-50000,M,0,0,High School,Skilled Manual,1,1,0
13316,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,1
13318,S,25001-50000,M,1,0,Bachelors ,Clerical,1,0,1
13350,S,0-25000,M,2,2,High School,Manual,1,0,0
13384,S,25001-50000,M,2,2,Partial College,Clerical,0,2,0
13386,S,greater than 100000,M,1,0,Graduate Degree,Management,1,1,1
13420,S,75001-100000,M,5,1,High School,Management,0,3,0
13435,S,75001-100000,M,2,3,Partial College,Professional,1,4,1
13452,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
13467,S,greater than 100000,M,3,4,Partial College,Professional,0,4,0
13484,S,50001-75000,M,1,0,Partial College,Skilled Manual,0,1,1
13518,S,50001-75000,M,4,2,Bachelors ,Skilled Manual,0,2,1
13271,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,0
13280,S,25001-50000,M,2,1,High School,Professional,1,2,0
13282,S,25001-50000,M,3,0,Partial College,Clerical,1,2,1
13307,S,75001-100000,M,5,5,Bachelors ,Professional,1,4,0
13312,S,0-25000,M,3,3,High School,Manual,1,4,1
13314,S,75001-100000,F,2,0,Partial College,Skilled Manual,0,2,1
13339,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,0
13346,S,50001-75000,M,5,0,Bachelors ,Management,1,3,1
13348,S,25001-50000,M,0,0,High School,Professional,0,2,1
13371,S,greater than 100000,M,0,0,Bachelors ,Management,0,3,1
13405,S,25001-50000,M,0,0,Bachelors ,Professional,0,1,0
13414,S,0-25000,M,5,2,Partial High School,Manual,1,1,1
13439,S,50001-75000,M,5,5,Graduate Degree,Professional,0,2,0
13441,S,25001-50000,M,0,0,Bachelors ,Professional,1,0,1
13448,S,75001-100000,M,3,0,Partial College,Professional,1,1,0
13482,S,25001-50000,M,0,0,Graduate Degree,Clerical,0,0,1
13507,S,25001-50000,M,0,0,Bachelors ,Clerical,1,0,1
12839,S,25001-50000,M,2,2,Partial College,Clerical,1,0,1
13408,S,50001-75000,M,1,0,Bachelors ,Professional,0,1,1
13411,S,25001-50000,M,4,0,High School,Professional,0,2,1
13444,S,0-25000,M,2,0,Partial College,Manual,1,1,1
13458,S,25001-50000,M,4,4,Bachelors ,Skilled Manual,0,1,0
13511,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,0
13544,S,25001-50000,M,2,2,Partial College,Clerical,1,0,1
13558,S,50001-75000,M,2,0,Partial High School,Skilled Manual,1,2,0
13562,S,50001-75000,M,3,2,Bachelors ,Professional,0,2,1
13611,S,50001-75000,M,4,0,Bachelors ,Management,1,2,1
13626,S,50001-75000,M,4,0,Graduate Degree,Management,1,2,1
13629,S,greater than 100000,M,3,4,High School,Professional,0,4,0
13675,S,greater than 100000,M,0,5,High School,Management,0,4,1
13422,S,0-25000,M,1,1,High School,Manual,0,1,0
13447,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,1,0
13472,S,0-25000,M,1,1,Partial College,Manual,0,0,1
13479,S,50001-75000,M,2,1,Partial High School,Skilled Manual,1,3,1
13504,S,50001-75000,F,0,0,Bachelors ,Professional,0,1,0
13515,S,50001-75000,M,2,0,High School,Professional,1,2,0
13547,S,50001-75000,M,4,4,Bachelors ,Skilled Manual,0,3,1
13579,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,1
13583,S,0-25000,M,2,2,High School,Manual,1,1,1
13597,S,25001-50000,M,0,0,Graduate Degree,Skilled Manual,0,0,0
13608,S,25001-50000,M,0,0,Bachelors ,Professional,0,1,0
13640,S,50001-75000,M,0,0,Partial College,Professional,0,2,0
13647,S,greater than 100000,M,1,2,Bachelors ,Management,0,4,0
13697,S,25001-50000,M,2,2,Bachelors ,Skilled Manual,1,0,1
13708,S,0-25000,M,0,0,Partial High School,Manual,0,2,0
13722,S,75001-100000,F,3,4,Partial College,Management,1,4,0
13455,S,50001-75000,M,2,2,Bachelors ,Professional,1,1,1
13462,S,50001-75000,M,3,0,Partial High School,Skilled Manual,0,2,0
13464,S,75001-100000,M,4,4,Bachelors ,Professional,1,0,1
13466,S,greater than 100000,M,3,2,Bachelors ,Management,0,4,0
13491,S,50001-75000,M,5,5,Bachelors ,Professional,1,3,0
13521,S,50001-75000,M,5,2,Partial College,Professional,1,2,0
13532,S,75001-100000,M,2,1,High School,Professional,1,1,0
13555,S,50001-75000,M,2,1,Bachelors ,Management,1,0,0
13557,S,75001-100000,M,4,2,Partial College,Professional,1,1,0
13589,S,50001-75000,M,0,0,Partial College,Skilled Manual,1,2,0
13596,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,2,0
13598,S,0-25000,M,5,0,High School,Skilled Manual,1,2,0
13623,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,0
13630,S,0-25000,F,5,5,Partial High School,Manual,1,2,1
13632,S,25001-50000,M,2,0,Partial College,Clerical,0,1,1
13657,S,25001-50000,M,3,3,Partial College,Clerical,1,1,0
13666,S,50001-75000,M,3,3,Bachelors ,Professional,0,2,0
13689,S,0-25000,M,3,2,Partial High School,Manual,1,2,0
13698,S,0-25000,M,1,1,High School,Manual,0,0,1
13700,S,50001-75000,M,5,0,Bachelors ,Management,1,3,1
13451,S,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,0
13500,S,50001-75000,M,1,0,Bachelors ,Professional,1,1,1
13534,S,25001-50000,M,0,0,Graduate Degree,Skilled Manual,1,0,1
13551,S,50001-75000,M,4,3,Partial College,Professional,1,0,0
13585,S,50001-75000,M,1,0,Graduate Degree,Skilled Manual,0,0,1
13600,S,greater than 100000,M,2,4,Partial College,Professional,0,0,0
13636,S,75001-100000,M,4,4,Partial College,Professional,1,3,1
13668,S,greater than 100000,M,5,5,Graduate Degree,Professional,0,4,0
13670,S,50001-75000,M,0,0,Bachelors ,Professional,1,1,1
13685,S,75001-100000,M,4,3,High School,Professional,0,2,0
13687,S,50001-75000,M,0,0,Bachelors ,Professional,1,1,1
13717,S,50001-75000,M,3,0,Partial College,Professional,1,2,1
13719,S,greater than 100000,M,2,2,Bachelors ,Management,0,2,1
13734,S,25001-50000,M,2,0,High School,Skilled Manual,1,2,1
12778,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,2,0
12771,S,greater than 100000,M,1,0,Graduate Degree,Management,1,0,1
12969,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,1,3,1
13046,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,0
13516,S,25001-50000,M,0,0,Partial High School,Clerical,1,2,1
13539,S,25001-50000,M,3,3,Partial College,Clerical,1,0,0
13546,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,2,0
13580,S,50001-75000,M,2,1,Partial College,Professional,1,2,0
13607,S,0-25000,M,0,0,High School,Manual,0,1,0
13639,S,0-25000,M,2,2,High School,Manual,1,0,0
13646,S,50001-75000,M,0,0,Graduate Degree,Professional,1,0,1
13648,S,50001-75000,M,2,0,High School,Professional,0,2,1
13671,S,25001-50000,M,0,0,Bachelors ,Professional,1,1,1
13673,S,75001-100000,M,5,5,Bachelors ,Professional,1,4,0
13682,S,50001-75000,M,0,0,Bachelors ,Professional,1,2,1
13748,S,0-25000,F,1,0,Partial College,Manual,1,0,1
13538,S,25001-50000,M,2,0,Partial College,Clerical,0,1,0
13563,S,25001-50000,M,0,0,Partial High School,Clerical,0,2,0
13574,S,greater than 100000,M,0,0,Graduate Degree,Management,0,2,1
13581,S,75001-100000,M,0,0,Graduate Degree,Skilled Manual,0,0,0
12488,S,0-25000,M,1,1,Partial College,Manual,0,1,1
13688,S,0-25000,M,0,0,Partial College,Manual,1,1,1
13738,S,50001-75000,F,1,0,Bachelors ,Professional,1,1,1
13749,S,25001-50000,M,2,0,Partial High School,Clerical,0,1,0
13756,S,75001-100000,F,0,5,High School,Management,1,3,0
12563,S,50001-75000,F,0,0,Graduate Degree,Professional,0,1,1
